Date,KOFR,CD91,WorkbookComp,basis_bp,d_cd_bp,d_kofr_bp,d_basis_bp,ou_phi,ou_theta,ou_half_life_bd,ou_resid_std_bp,ou_stationary_std_bp,ou_z,kofr_abs_avg,cd_abs_sum,kofr_abs_sum,vol_regime,kofr_driven,event_window,short_signal,long_signal
2025-10-15,2.513,2.54,2.5296392001465646,2.7000000000000135,0.0,-2.8999999999999915,2.8999999999999915,0.5706629545720928,2.106137112693999,1.2356522493746602,2.3015566555141587,2.802728231050557,0.21188743194106077,1.3000000000000196,0.9999999999999787,3.900000000000059,False,True,False,False,False
2025-10-16,2.496,2.54,2.5295653816082195,4.400000000000004,0.0,-1.6999999999999904,1.6999999999999904,0.5732813370724912,2.1171036944022137,1.2458190601941483,2.305218448301547,2.813442685567666,0.8114244933115359,1.5666666666666718,0.0,4.700000000000015,False,True,False,False,False
2025-10-17,2.505,2.54,2.52954863354565,3.500000000000014,0.0,0.8999999999999897,-0.8999999999999897,0.5777064046428361,2.0845693859735697,1.2632776705929238,2.290459940088177,2.8060949276573344,0.5044129477145363,1.833333333333324,0.0,5.499999999999972,False,True,False,False,False
2025-10-20,2.513,2.54,2.5296041898801933,2.7000000000000135,0.0,0.8000000000000007,-0.8000000000000007,0.5670556672766718,2.0132282789861655,1.2218400613963596,2.276135688443217,2.7633755238756303,0.24852638198468646,1.1333333333333269,0.0,3.399999999999981,False,True,False,False,False
2025-10-21,2.532,2.54,2.5297953043159382,0.8000000000000007,0.0,1.9000000000000128,-1.9000000000000128,0.5782071348698639,2.065663837111144,1.265275539333124,2.2673249109501397,2.7789590286104713,-0.45544530310833614,1.200000000000001,0.0,3.600000000000003,False,True,False,False,False
2025-10-22,2.513,2.54,2.5298508113046534,2.7000000000000135,0.0,-1.9000000000000128,1.9000000000000128,0.5744571291682489,1.9455114484333962,1.250423793538644,2.269611397064583,2.7727736881133107,0.27210607010628296,1.533333333333342,0.0,4.600000000000026,False,True,False,False,False
2025-10-23,2.521,2.54,2.5299628668971703,1.9000000000000128,0.0,0.8000000000000007,-0.8000000000000007,0.5680690229981393,1.9765480296260205,1.2256976928390482,2.275591487905901,2.765059855809893,-0.02768404071440493,1.533333333333342,0.0,4.600000000000026,False,True,False,False,False
2025-10-24,2.522,2.54,2.530314086865143,1.8000000000000238,0.0,0.09999999999998899,-0.09999999999998899,0.5687478220782478,1.9730288589589442,1.2282915147309248,2.275893350523945,2.767003371524348,-0.06253294113754491,0.9333333333333341,0.0,2.8000000000000025,False,True,False,False,False
2025-10-27,2.541,2.54,2.530561250223013,-0.09999999999998899,0.0,1.9000000000000128,-1.9000000000000128,0.5661535797403404,1.8809593146831705,1.2184206228672794,2.2563817403277664,2.7373314907060102,-0.723682652762027,0.9333333333333341,0.0,2.8000000000000025,False,True,False,False,False
2025-10-28,2.542,2.55,2.530813075542177,0.8000000000000007,0.9999999999999787,0.09999999999998899,0.8999999999999897,0.578471164296168,1.8803648234168988,1.266330840899514,2.255694158839574,2.7653381440542146,-0.3906809103037916,0.699999999999997,0.9999999999999787,2.0999999999999908,False,True,False,False,False
2025-10-29,2.542,2.55,2.531062735531523,0.8000000000000007,0.0,0.0,0.0,0.5782840729871244,1.8790824061785396,1.2655829220694512,2.255673594823477,2.7648633202025437,-0.39028417726612585,0.6666666666666673,0.9999999999999787,2.0000000000000018,False,True,False,False,False
2025-10-30,2.494,2.56,2.5309890860209308,6.599999999999984,1.000000000000023,-4.79999999999996,5.799999999999983,0.5793997334191302,1.8637322215410352,1.2700524226115764,2.256445000891731,2.76849631893682,1.7107726479758543,1.6333333333333162,2.0000000000000018,4.899999999999949,False,True,False,False,False
2025-10-31,2.502,2.55,2.5309347066038863,4.800000000000004,-1.000000000000023,0.7999999999999563,-1.7999999999999794,0.5659356027703151,2.087793038145747,1.217596418115827,2.362344527835023,2.8653600672108555,0.9465501361908496,1.8666666666666387,2.000000000000046,5.599999999999916,False,True,False,False,False
2025-11-03,2.531,2.56,2.5311094968386563,2.8999999999999915,1.000000000000023,2.900000000000036,-1.9000000000000128,0.5625350765353347,2.247963943349221,1.2048409970906575,2.3011700147570178,2.7833139765765837,0.23426608070023092,2.8333333333333175,3.0000000000000693,8.499999999999952,True,True,False,False,False
2025-11-04,2.491,2.57,2.5310240169295937,7.899999999999974,0.9999999999999787,-4.0000000000000036,4.999999999999982,0.585426189999211,2.1095736658295676,1.2945975817834006,2.2714835664894597,2.8017904697483833,2.066687854317107,2.566666666666665,3.000000000000025,7.699999999999996,True,True,False,False,False
2025-11-05,2.499,2.57,2.5309922270175487,7.099999999999973,0.0,0.8000000000000007,-0.8000000000000007,0.5957066189624333,2.36830658467076,1.3381039311708256,2.373425681059665,2.9549545020040346,1.6012745414930087,2.56666666666668,2.0000000000000018,7.70000000000004,True,True,False,False,False
2025-11-06,2.499,2.58,2.530961934109134,8.099999999999996,1.000000000000023,0.0,1.000000000000023,0.6058784711820533,2.6342229759405673,1.3833178605086647,2.297377747235815,2.887759310715382,1.8927398151840422,1.6000000000000014,2.0000000000000018,4.800000000000004,False,True,False,False,False
