Date,KOFR,CD91,WorkbookComp,basis_cd_kofr_bp,basis_chg_bp,KOFR_91d_fwd_comp,basis_cd_fwd91_bp
2026-04-13,2.541,2.82,2.5518513486588446,27.89999999999999,-3.799999999999983,2.533250472707957,28.674952729204286
2026-04-14,2.54,2.82,2.5519871624307293,27.99999999999998,0.09999999999998721,2.533272587998526,28.672741200147378
2026-04-15,2.51,2.81,2.552016763705918,30.00000000000003,2.0000000000000497,2.5334937409231024,27.650625907689765
2026-04-16,2.49,2.82,2.5519764089499564,32.999999999999964,2.999999999999936,2.534201431250794,28.579856874920573
2026-04-17,2.476,2.82,2.5517125206561566,34.399999999999984,1.40000000000002,2.534820661712769,28.517933828723095
2026-04-20,2.511,2.81,2.551748989446285,29.89999999999999,-4.499999999999993,2.5371365753385504,27.286342466144966
2026-04-21,2.521,2.82,2.5518204035991383,29.89999999999999,0.0,2.5397683224247687,28.023167757523115
2026-04-22,2.52,2.83,2.551888487508485,31.000000000000007,1.1000000000000156,2.541725558323421,28.827444167657923
2026-04-23,2.519,2.83,2.551953274142647,31.099999999999994,0.09999999999998721,2.54348376185652,28.651623814348028
2026-04-24,2.522,2.82,2.552177439967994,29.800000000000004,-1.29999999999999,2.545219857231656,27.478014276834408
2026-04-27,2.541,2.82,2.5523173888419395,27.89999999999999,-1.9000000000000128,2.550062582846233,26.99374171537667
2026-04-28,2.55,2.82,2.55248743751464,27.0,-0.8999999999999915,,
2026-04-29,2.521,2.82,2.552559233203532,29.89999999999999,2.8999999999999915,,
2026-04-30,2.511,2.81,2.5527110012771113,29.89999999999999,0.0,,
2026-05-04,2.54,2.81,2.5529817112895947,27.0,-2.8999999999999915,,
2026-05-06,2.546,2.82,2.5531366944086282,27.400000000000002,0.40000000000000213,,
2026-05-07,2.544,2.82,2.5532846939132487,27.59999999999998,0.19999999999997797,,
2026-05-08,2.529,2.81,2.5535783372941823,28.100000000000016,0.5000000000000355,,
2026-05-11,2.539,2.81,2.55370912405686,27.09999999999999,-1.0000000000000249,,
2026-05-12,2.55,2.81,2.5538752315500015,26.00000000000002,-1.0999999999999694,,
2026-05-13,2.55,2.81,2.5540408654214866,26.00000000000002,0.0,,
2026-05-14,2.519,2.81,2.554106383538665,29.099999999999994,3.099999999999973,,
2026-05-15,2.518,2.81,2.5542925956192293,29.200000000000024,0.10000000000002984,,
2026-05-18,2.519,2.81,2.5543587250073316,29.099999999999994,-0.10000000000002984,,
2026-05-19,2.509,2.81,2.5543933378274297,30.100000000000016,1.0000000000000213,,
2026-05-20,2.506,2.82,2.554418812730522,31.400000000000006,1.29999999999999,,
2026-05-21,2.508,2.81,2.554450965617963,30.200000000000003,-1.2000000000000028,,
2026-05-22,2.52,2.81,2.554728980389438,29.000000000000004,-1.1999999999999993,,
2026-05-26,2.53,2.84,2.554830588689746,31.000000000000007,2.0000000000000036,,
2026-05-27,2.54,2.85,2.5549630343721796,31.000000000000007,0.0,,
2026-05-28,2.55,2.85,2.55512604524811,30.00000000000003,-0.9999999999999787,,
2026-05-29,2.538,2.86,2.555500910781421,32.2,2.1999999999999744,,
2026-06-01,2.56,2.86,2.555693002622395,29.999999999999982,-2.2000000000000206,,
